date_of_sleep,asleep_seconds,awake_seconds,category,time_hours,time_minutes,time_seconds,seconds_count,deep_seconds,light_seconds,rem_seconds,Heart Rate,label,weekday
2024-01-23,18660,2220,rem,0,50,30,690,2100.0,12000.0,4560.0,,,Tuesday
2024-01-23,18660,2220,light,1,2,0,1020,2100.0,12000.0,4560.0,,,Tuesday
2024-01-23,18660,2220,rem,1,19,0,450,2100.0,12000.0,4560.0,,,Tuesday
2024-01-23,18660,2220,light,1,26,30,3930,2100.0,12000.0,4560.0,,,Tuesday
2024-01-23,18660,2220,rem,2,32,0,1440,2100.0,12000.0,4560.0,,,Tuesday
2024-01-23,18660,2220,light,2,56,0,1380,2100.0,12000.0,4560.0,,,Tuesday
2024-01-23,18660,2220,deep,3,19,0,1920,2100.0,12000.0,4560.0,,,Tuesday
2024-01-23,18660,2220,light,3,51,0,1290,2100.0,12000.0,4560.0,,,Tuesday
2024-01-23,18660,2220,rem,4,12,30,2220,2100.0,12000.0,4560.0,,,Tuesday
2024-01-23,18660,2220,awake,4,49,30,270,2100.0,12000.0,4560.0,,,Tuesday
2024-01-22,21900,3360,awake,23,18,0,60,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,light,23,19,0,330,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,deep,23,24,30,1170,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,light,23,44,0,3930,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,deep,0,49,30,630,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,light,1,0,0,570,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,rem,1,9,30,1170,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,light,1,29,0,3120,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,rem,2,21,0,300,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,light,2,26,0,1290,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,rem,2,47,30,330,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,deep,2,53,0,810,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,light,3,6,30,2370,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,awake,3,46,0,330,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,light,3,51,30,1770,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,rem,4,21,0,1590,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,light,4,47,30,180,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,deep,4,50,30,330,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,light,4,56,0,3210,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,awake,5,49,30,450,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,light,5,57,0,120,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,awake,5,59,0,420,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,light,6,6,0,30,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,rem,6,6,30,270,2820.0,15600.0,3480.0,,,Monday
2024-01-22,21900,3360,awake,6,11,0,510,2820.0,15600.0,3480.0,,,Monday
2024-01-21,22800,4680,awake,23,45,0,30,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,light,23,45,30,1290,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,deep,0,7,0,1260,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,light,0,28,0,480,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,rem,0,36,0,1050,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,light,0,53,30,3150,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,deep,1,46,0,990,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,light,2,2,30,840,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,awake,2,16,30,300,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,light,2,21,30,1560,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,awake,2,47,30,240,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,light,2,51,30,120,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,awake,2,53,30,1050,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,light,3,11,0,150,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,awake,3,13,30,1170,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,light,3,33,0,1980,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,deep,4,6,0,1080,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,light,4,24,0,2610,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,deep,5,7,30,1050,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,light,5,25,0,30,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,rem,5,25,30,420,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,deep,5,32,30,390,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,light,5,39,0,750,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,rem,5,51,30,870,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,light,6,6,0,3390,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,rem,7,2,30,960,4560.0,15180.0,3060.0,,,Sunday
2024-01-21,22800,4680,awake,7,18,30,300,4560.0,15180.0,3060.0,,,Sunday
2024-01-20,15660,2640,light,0,57,30,330,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,awake,1,3,0,270,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,light,1,7,30,330,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,deep,1,13,0,2310,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,light,1,51,30,930,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,rem,2,7,0,660,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,light,2,18,0,930,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,rem,2,33,30,300,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,light,2,38,30,2190,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,rem,3,15,0,1080,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,light,3,33,0,450,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,rem,3,40,30,1260,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,light,4,1,30,270,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,rem,4,6,0,420,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,awake,4,13,0,540,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,light,4,22,0,1860,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,deep,4,53,0,390,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,awake,4,59,30,390,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,light,5,6,0,90,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,deep,5,7,30,750,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,light,5,20,0,630,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,awake,5,30,30,540,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,light,5,39,30,90,3300.0,7560.0,4800.0,,,Saturday
2024-01-20,15660,2640,rem,5,41,0,1320,3300.0,7560.0,4800.0,,,Saturday
2024-01-19,20340,2820,awake,23,30,0,30,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,deep,23,30,30,1770,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,light,0,0,0,3180,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,rem,0,53,0,300,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,light,0,58,0,390,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,rem,1,4,30,360,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,light,1,10,30,570,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,deep,1,20,0,450,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,light,1,27,30,720,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,rem,1,39,30,360,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,light,1,45,30,720,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,rem,1,57,30,300,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,light,2,2,30,990,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,rem,2,19,0,990,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,light,2,35,30,1920,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,deep,3,7,30,540,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,light,3,16,30,1380,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,awake,3,39,30,390,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,light,3,46,0,510,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,rem,3,54,30,990,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,light,4,11,0,3600,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,rem,5,11,0,390,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,light,5,17,30,2100,2460.0,14400.0,3480.0,,,Friday
2024-01-19,20340,2820,awake,5,52,30,240,2460.0,14400.0,3480.0,,,Friday
2024-01-18,20880,3840,light,23,22,30,30,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,awake,23,23,0,210,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,light,23,26,30,1440,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,deep,23,50,30,600,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,light,0,0,30,2370,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,rem,0,40,0,750,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,light,0,52,30,630,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,deep,1,3,0,1200,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,light,1,23,0,690,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,rem,1,34,30,300,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,light,1,39,30,30,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,awake,1,40,0,360,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,light,1,46,0,720,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,deep,1,58,0,480,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,light,2,6,0,1980,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,awake,2,39,0,390,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,light,2,45,30,180,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,rem,2,48,30,420,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,light,2,55,30,2790,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,deep,3,42,0,3150,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,awake,4,34,30,330,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,light,4,40,0,270,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,rem,4,44,30,330,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,light,4,50,0,1620,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,awake,5,17,0,210,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,light,5,20,30,2190,5280.0,13800.0,1800.0,,,Thursday
2024-01-18,20880,3840,awake,5,57,0,1050,5280.0,13800.0,1800.0,,,Thursday
2024-01-17,27000,4560,awake,21,43,0,30,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,light,21,43,30,690,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,deep,21,55,0,1890,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,light,22,26,30,1590,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,rem,22,53,0,990,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,light,23,9,30,1230,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,deep,23,30,0,1410,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,awake,23,53,30,210,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,light,23,57,0,1590,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,deep,0,23,30,1950,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,light,0,56,0,390,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,rem,1,2,30,420,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,light,1,9,30,1440,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,deep,1,33,30,990,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,light,1,50,0,2550,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,rem,2,32,30,1050,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,light,2,50,0,2700,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,rem,3,35,0,1110,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,awake,3,53,30,1050,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,light,4,11,0,2010,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,awake,4,44,30,1230,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,light,5,5,0,1650,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,awake,5,32,30,240,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,light,5,36,30,1710,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,rem,6,5,0,1020,6180.0,16440.0,4380.0,,,Wednesday
2024-01-17,27000,4560,light,6,22,0,450,6180.0,16440.0,4380.0,,,Wednesday
2024-01-16,16740,2760,light,0,32,0,1500,2640.0,9900.0,4200.0,,,Tuesday
2024-01-16,16740,2760,deep,0,57,0,1440,2640.0,9900.0,4200.0,,,Tuesday
2024-01-16,16740,2760,light,1,21,0,480,2640.0,9900.0,4200.0,,,Tuesday
2024-01-16,16740,2760,rem,1,29,0,780,2640.0,9900.0,4200.0,,,Tuesday
2024-01-16,16740,2760,light,1,42,0,2730,2640.0,9900.0,4200.0,,,Tuesday
2024-01-16,16740,2760,deep,2,27,30,300,2640.0,9900.0,4200.0,,,Tuesday
2024-01-16,16740,2760,awake,2,32,30,540,2640.0,9900.0,4200.0,,,Tuesday
2024-01-16,16740,2760,light,2,41,30,3420,2640.0,9900.0,4200.0,,,Tuesday
2024-01-16,16740,2760,deep,3,38,30,900,2640.0,9900.0,4200.0,,,Tuesday
2024-01-16,16740,2760,awake,3,53,30,210,2640.0,9900.0,4200.0,,,Tuesday
2024-01-16,16740,2760,light,3,57,0,2160,2640.0,9900.0,4200.0,,,Tuesday
2024-01-16,16740,2760,rem,4,33,0,1020,2640.0,9900.0,4200.0,,,Tuesday
2024-01-16,16740,2760,light,4,50,0,600,2640.0,9900.0,4200.0,,,Tuesday
2024-01-16,16740,2760,rem,5,0,0,2670,2640.0,9900.0,4200.0,,,Tuesday
2024-01-16,16740,2760,light,5,44,30,450,2640.0,9900.0,4200.0,,,Tuesday
2024-01-16,16740,2760,awake,5,52,0,330,2640.0,9900.0,4200.0,,,Tuesday
2024-01-15,20820,3360,awake,0,39,0,30,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,light,0,39,30,5490,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,rem,2,11,0,360,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,light,2,17,0,1290,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,deep,2,38,30,510,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,light,2,47,0,690,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,awake,2,58,30,270,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,light,3,3,0,540,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,deep,3,12,0,810,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,awake,3,25,30,420,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,light,3,32,30,3840,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,rem,4,36,30,1170,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,light,4,56,0,840,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,awake,5,10,0,210,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,light,5,13,30,1050,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,deep,5,31,0,1020,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,awake,5,48,0,330,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,light,5,53,30,570,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,deep,6,3,0,330,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,light,6,8,30,870,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,deep,6,23,0,330,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,light,6,28,30,180,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,awake,6,31,30,390,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,light,6,38,0,630,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,rem,6,48,30,990,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,light,7,5,0,30,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,awake,7,5,30,330,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,light,7,11,0,300,2940.0,15480.0,2400.0,,,Monday
2024-01-15,20820,3360,awake,7,16,0,390,2940.0,15480.0,2400.0,,,Monday
2024-01-14,21060,2820,light,22,15,0,180,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,deep,22,18,0,1710,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,light,22,46,30,2880,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,rem,23,34,30,630,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,light,23,45,0,2850,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,rem,0,32,30,540,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,light,0,41,30,3540,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,rem,1,40,30,1170,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,light,2,0,0,1410,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,awake,2,23,30,270,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,light,2,28,0,1080,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,awake,2,46,0,270,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,light,2,50,30,450,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,deep,2,58,0,1050,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,light,3,15,30,60,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,awake,3,16,30,270,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,light,3,21,0,570,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,rem,3,30,30,390,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,light,3,37,0,1320,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,rem,3,59,0,480,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,light,4,7,0,1170,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,rem,4,26,30,480,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,light,4,34,30,120,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,awake,4,36,30,480,2760.0,14940.0,3360.0,,,Sunday
2024-01-14,21060,2820,light,4,44,30,510,2760.0,14940.0,3360.0,,,Sunday
2024-01-12,15900,2820,awake,1,31,0,360,2760.0,9420.0,3720.0,,,Friday
2024-01-12,15900,2820,light,1,37,0,420,2760.0,9420.0,3720.0,,,Friday
2024-01-12,15900,2820,deep,1,44,0,1050,2760.0,9420.0,3720.0,,,Friday
2024-01-12,15900,2820,light,2,1,30,750,2760.0,9420.0,3720.0,,,Friday
2024-01-12,15900,2820,rem,2,14,0,1560,2760.0,9420.0,3720.0,,,Friday
2024-01-12,15900,2820,light,2,40,0,60,2760.0,9420.0,3720.0,,,Friday
2024-01-12,15900,2820,awake,2,41,0,240,2760.0,9420.0,3720.0,,,Friday
2024-01-12,15900,2820,light,2,45,0,1680,2760.0,9420.0,3720.0,,,Friday
2024-01-12,15900,2820,rem,3,13,0,390,2760.0,9420.0,3720.0,,,Friday
2024-01-12,15900,2820,light,3,19,30,1140,2760.0,9420.0,3720.0,,,Friday
2024-01-12,15900,2820,awake,3,38,30,270,2760.0,9420.0,3720.0,,,Friday
2024-01-12,15900,2820,light,3,43,0,990,2760.0,9420.0,3720.0,,,Friday
2024-01-12,15900,2820,deep,3,59,30,1920,2760.0,9420.0,3720.0,,,Friday
2024-01-12,15900,2820,light,4,31,30,1470,2760.0,9420.0,3720.0,,,Friday
2024-01-12,15900,2820,rem,4,56,0,1830,2760.0,9420.0,3720.0,,,Friday
2024-01-12,15900,2820,light,5,26,30,3360,2760.0,9420.0,3720.0,,,Friday
2024-01-12,15900,2820,awake,6,22,30,1260,2760.0,9420.0,3720.0,,,Friday
2024-01-11,19680,2220,awake,1,1,30,30,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,light,1,2,0,2250,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,deep,1,39,30,420,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,light,1,46,30,1050,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,rem,2,4,0,300,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,light,2,9,0,750,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,deep,2,21,30,300,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,light,2,26,30,1170,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,deep,2,46,0,720,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,light,2,58,0,1650,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,rem,3,25,30,2790,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,light,4,12,0,2910,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,rem,5,0,30,780,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,light,5,13,30,240,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,awake,5,17,30,390,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,light,5,24,0,2490,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,awake,6,5,30,210,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,light,6,9,0,810,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,rem,6,22,30,420,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,light,6,29,30,1290,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,awake,6,51,0,420,1440.0,14100.0,4140.0,,,Thursday
2024-01-11,19680,2220,light,6,58,0,540,1440.0,14100.0,4140.0,,,Thursday
2024-01-10,11760,1800,light,2,19,30,1050,3960.0,4560.0,3240.0,,,Wednesday
2024-01-10,11760,1800,deep,2,37,0,2310,3960.0,4560.0,3240.0,,,Wednesday
2024-01-10,11760,1800,light,3,15,30,390,3960.0,4560.0,3240.0,,,Wednesday
2024-01-10,11760,1800,rem,3,22,0,2490,3960.0,4560.0,3240.0,,,Wednesday
2024-01-10,11760,1800,awake,4,3,30,330,3960.0,4560.0,3240.0,,,Wednesday
2024-01-10,11760,1800,light,4,9,0,2250,3960.0,4560.0,3240.0,,,Wednesday
2024-01-10,11760,1800,deep,4,46,30,1860,3960.0,4560.0,3240.0,,,Wednesday
2024-01-10,11760,1800,light,5,17,30,270,3960.0,4560.0,3240.0,,,Wednesday
2024-01-10,11760,1800,rem,5,22,0,420,3960.0,4560.0,3240.0,,,Wednesday
2024-01-10,11760,1800,light,5,29,0,720,3960.0,4560.0,3240.0,,,Wednesday
2024-01-10,11760,1800,rem,5,41,0,420,3960.0,4560.0,3240.0,,,Wednesday
2024-01-10,11760,1800,light,5,48,0,480,3960.0,4560.0,3240.0,,,Wednesday
2024-01-10,11760,1800,awake,5,56,0,570,3960.0,4560.0,3240.0,,,Wednesday
2024-01-09,10140,1500,awake,3,50,30,30,1680.0,5700.0,2760.0,,,Tuesday
2024-01-09,10140,1500,light,3,51,0,2040,1680.0,5700.0,2760.0,,,Tuesday
2024-01-09,10140,1500,deep,4,25,0,600,1680.0,5700.0,2760.0,,,Tuesday
2024-01-09,10140,1500,light,4,35,0,450,1680.0,5700.0,2760.0,,,Tuesday
2024-01-09,10140,1500,rem,4,42,30,1050,1680.0,5700.0,2760.0,,,Tuesday
2024-01-09,10140,1500,light,5,0,0,570,1680.0,5700.0,2760.0,,,Tuesday
2024-01-09,10140,1500,awake,5,9,30,390,1680.0,5700.0,2760.0,,,Tuesday
2024-01-09,10140,1500,light,5,16,0,1860,1680.0,5700.0,2760.0,,,Tuesday
2024-01-09,10140,1500,deep,5,47,0,1290,1680.0,5700.0,2760.0,,,Tuesday
2024-01-09,10140,1500,light,6,8,30,390,1680.0,5700.0,2760.0,,,Tuesday
2024-01-09,10140,1500,rem,6,15,0,990,1680.0,5700.0,2760.0,,,Tuesday
2024-01-09,10140,1500,light,6,31,30,780,1680.0,5700.0,2760.0,,,Tuesday
2024-01-09,10140,1500,rem,6,44,30,960,1680.0,5700.0,2760.0,,,Tuesday
2024-01-09,10140,1500,light,7,0,30,30,1680.0,5700.0,2760.0,,,Tuesday
2024-01-09,10140,1500,awake,7,1,0,210,1680.0,5700.0,2760.0,,,Tuesday
2024-01-09,14460,2280,awake,22,9,0,240,4320.0,7560.0,2580.0,,,Tuesday
2024-01-09,14460,2280,light,22,13,0,240,4320.0,7560.0,2580.0,,,Tuesday
2024-01-09,14460,2280,deep,22,17,0,1350,4320.0,7560.0,2580.0,,,Tuesday
